Page.Name,Created,Type,URL,Link,Link.Text
Jorge Lanata Comunidad,2019-10-13 1:45:00,Link,https://www.facebook.com/1896896463924719/posts/2401271190153908,http://hotelsanfranciscotlaxcala.mx/margarita-barrientos-lamento-que-mauricio-macri-no-saliera-antes-a-las-calles-para-no-perder-las-paso/,Margarita Barrientos lamento que Mauricio Macri no saliera antes a las calles “para no perder las PASO”
Jorge Lanata 24h,2019-10-13 2:00:00,Link,https://www.facebook.com/1725134714435064/posts/2467914616823733,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-y-el-papel-que-jugaria-cristina-kirchner-en-su-eventual-gobierno/,Alberto Fernández y el papel que jugaría Cristina Kirchner en su eventual gobierno
Jorge Lanata Informa,2019-10-13 2:15:00,Link,https://www.facebook.com/1610532302597058/posts/2405237313126549,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-y-el-papel-que-jugaria-cristina-kirchner-en-su-eventual-gobierno/,Alberto Fernández y el papel que jugaría Cristina Kirchner en su eventual gobierno
Argentina HOY,2019-10-13 2:30:00,Link,https://www.facebook.com/399727347069661/posts/929901390718918,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-y-el-papel-que-jugaria-cristina-kirchner-en-su-eventual-gobierno/,Alberto Fernández y el papel que jugaría Cristina Kirchner en su eventual gobierno
Jorge Lanata HOY,2019-10-14 15:01:56,Link,https://www.facebook.com/838045592996579/posts/1707504769383986,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Yo estoy con Lanata,2019-10-14 15:15:00,Link,https://www.facebook.com/YoEstoyConLanata/posts/2548489388560063,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Jorge Lanata 3.0,2019-10-14 15:30:01,Link,https://www.facebook.com/2022774791280293/posts/3013295388894890,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Jorge Lanata PPT,2019-10-14 17:10:25,Link,https://www.facebook.com/1800651526836664/posts/2558480534387089,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Jorge Lanata Noticias,2019-10-14 17:25:00,Link,https://www.facebook.com/891620364294476/posts/2208029602653539,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Jorge Lanata Informando,2019-10-14 17:40:00,Link,https://www.facebook.com/JorgeLanataInformando/posts/1169535866579192,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Noticias Increíbles,2019-10-14 19:48:00,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2132050990421990,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Jorge Lanata Comunidad,2019-10-14 20:00:39,Link,https://www.facebook.com/1896896463924719/posts/2403159959965031,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Jorge Lanata 24h,2019-10-14 20:35:00,Link,https://www.facebook.com/1725134714435064/posts/2469696776645517,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Jorge Lanata Informa,2019-10-14 20:50:00,Link,https://www.facebook.com/1610532302597058/posts/2407009306282683,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Argentina HOY,2019-10-14 21:10:00,Link,https://www.facebook.com/399727347069661/posts/931502290558828,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-en-su-climax-de-comentarista-politica-y-los-pormenores-del-debate-presidencial/,Luciana Salazar en su clímax de comentarista política: y los pormenores del debate presidencial
Jorge Lanata HOY,2019-10-15 23:32:52,Link,https://www.facebook.com/838045592996579/posts/1708920662575730,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Yo estoy con Lanata,2019-10-15 23:50:00,Link,https://www.facebook.com/YoEstoyConLanata/posts/2551440904931578,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Jorge Lanata 3.0,2019-10-16 0:10:00,Link,https://www.facebook.com/2022774791280293/posts/3014728425418253,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Noticias Increíbles,2019-10-16 0:25:00,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2132887880338301,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Jorge Lanata Comunidad,2019-10-16 0:40:00,Link,https://www.facebook.com/1896896463924719/posts/2404146379866389,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Jorge Lanata PPT,2019-10-17 9:10:48,Link,https://www.facebook.com/1800651526836664/posts/2560984774136665,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Jorge Lanata Noticias,2019-10-17 9:25:00,Link,https://www.facebook.com/891620364294476/posts/2213145868808579,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Jorge Lanata Informando,2019-10-17 9:40:00,Link,https://www.facebook.com/JorgeLanataInformando/posts/1171687286364050,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Jorge Lanata 24h,2019-10-17 9:55:00,Link,https://www.facebook.com/1725134714435064/posts/2471927299755798,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Jorge Lanata Informa,2019-10-17 10:10:00,Link,https://www.facebook.com/1610532302597058/posts/2409358086047805,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Argentina HOY,2019-10-17 10:25:00,Link,https://www.facebook.com/399727347069661/posts/933487030360354,http://hotelsanfranciscotlaxcala.mx/florencia-arietto-insulto-a-alberto-fernandez-por-la-fundacion-de-un-ministerio-de-la-mujer/,Florencia Arietto insultó a Alberto Fernández por la fundación de un Ministerio de la Mujer
Jorge Lanata HOY,2019-10-17 22:29:18,Link,https://www.facebook.com/838045592996579/posts/1711032992364497,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Yo estoy con Lanata,2019-10-17 22:45:00,Link,https://www.facebook.com/YoEstoyConLanata/posts/2556273621114973,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Jorge Lanata 3.0,2019-10-17 23:00:00,Link,https://www.facebook.com/2022774791280293/posts/3016835208540908,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Jorge Lanata PPT,2019-10-17 23:15:00,Link,https://www.facebook.com/1800651526836664/posts/2561531637415312,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Jorge Lanata Noticias,2019-10-17 23:30:00,Link,https://www.facebook.com/891620364294476/posts/2214281555361677,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Jorge Lanata Informando,2019-10-17 23:45:00,Link,https://www.facebook.com/JorgeLanataInformando/posts/1172171902982255,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Noticias Increíbles,2019-10-18 1:00:00,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2134405283519894,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Jorge Lanata Comunidad,2019-10-18 1:15:00,Link,https://www.facebook.com/1896896463924719/posts/2405876506360043,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Jorge Lanata 24h,2019-10-18 2:00:01,Link,https://www.facebook.com/1725134714435064/posts/2472443983037463,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Jorge Lanata Informa,2019-10-18 2:15:00,Link,https://www.facebook.com/1610532302597058/posts/2409910015992612,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Argentina HOY,2019-10-18 2:30:00,Link,https://www.facebook.com/399727347069661/posts/933964340312623,http://hotelsanfranciscotlaxcala.mx/fuertes-declaraciones-de-margarita-stolbizer-concuerdo-con-cristina-kirchner-al-llamar-machirulo-al-presidente-macri/,"Fuertes Declaraciones de Margarita Stolbizer: concuerdo con Cristina Kirchner al llamar ""machirulo"" al Presidente Macri"
Jorge Lanata HOY,2019-10-23 12:28:35,Link,https://www.facebook.com/838045592996579/posts/1717683131699483,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Yo estoy con Lanata,2019-10-23 13:00:07,Link,https://www.facebook.com/YoEstoyConLanata/posts/2568254129916922,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Jorge Lanata 3.0,2019-10-23 13:15:25,Link,https://www.facebook.com/2022774791280293/posts/3023471164543979,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Noticias Increíbles,2019-10-23 13:30:45,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2139270923033330,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Jorge Lanata Comunidad,2019-10-23 14:00:04,Link,https://www.facebook.com/1896896463924719/posts/2411501735797520,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Jorge Lanata PPT,2019-10-23 17:01:35,Link,https://www.facebook.com/1800651526836664/posts/2567801763454966,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Jorge Lanata Informando,2019-10-23 17:07:35,Link,https://www.facebook.com/JorgeLanataInformando/posts/1177685012430944,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Jorge Lanata Noticias,2019-10-23 17:15:40,Link,https://www.facebook.com/891620364294476/posts/2226298870826612,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Jorge Lanata 24h,2019-10-23 17:30:37,Link,https://www.facebook.com/1725134714435064/posts/2478198385795356,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Jorge Lanata Informa,2019-10-23 17:45:52,Link,https://www.facebook.com/1610532302597058/posts/2415814808735466,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Argentina HOY,2019-10-23 22:14:52,Link,https://www.facebook.com/399727347069661/posts/939518103090580,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-se-enfrento-con-el-mago-sin-dientes-por-el-debate-presidencial/,Luciana Salazar se enfrento con el Mago Sin Dientes por el debate presidencial
Jorge Lanata HOY,2019-10-25 11:29:56,Link,https://www.facebook.com/838045592996579/posts/1719798664821263,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-asevero-que-no-hablaria-mas-con-mauricio-macri/,Alberto Fernández aseveró que no hablaría más con Mauricio Macri
Yo estoy con Lanata,2019-10-25 11:45:04,Link,https://www.facebook.com/YoEstoyConLanata/posts/2572237852851883,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-asevero-que-no-hablaria-mas-con-mauricio-macri/,Alberto Fernández aseveró que no hablaría más con Mauricio Macri
Jorge Lanata 3.0,2019-10-25 12:06:10,Link,https://www.facebook.com/2022774791280293/posts/3025741534316942,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-asevero-que-no-hablaria-mas-con-mauricio-macri/,Alberto Fernández aseveró que no hablaría más con Mauricio Macri
Noticias Increíbles,2019-10-25 12:16:15,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2140893416204414,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-asevero-que-no-hablaria-mas-con-mauricio-macri/,Alberto Fernández aseveró que no hablaría más con Mauricio Macri
